id,hhb,hbo2,ca,na
18610,8.349907,4.1059456,12.291736,3.012312
18611,8.521505,4.01265,9.764499,2.5117218
18612,9.189647,4.1832366,10.474547,2.6828742
18613,10.747004,4.212681,9.459639,3.3405101
18614,9.437523,4.410827,9.520495,3.381348
18615,9.5743885,4.527147,10.783473,4.254201
18616,8.0463505,4.814305,10.831786,2.5581257
18617,5.4891477,4.339405,9.750888,2.6669576
18618,5.779865,4.469652,11.02062,2.7180324
18619,4.37408,3.8741753,10.692305,3.3704681
18620,1.0854753,3.8874042,10.330253,2.5870662
18621,4.556026,3.582214,6.46179,3.3638422
18622,9.8313,4.05284,10.464828,3.2625246
18623,4.3895555,3.634546,9.405335,3.3363936
18624,11.623538,3.3778603,10.457633,2.9385822
18625,12.102824,4.2235355,11.307813,3.2220461
18626,11.207216,4.200773,10.60587,3.5084672
18627,11.740601,4.155894,10.219481,2.7742007
18628,9.877738,4.5614667,11.222299,2.9815822
18629,6.0541687,3.5363262,7.8298855,2.8506322
18630,6.376743,3.5967827,7.2617245,2.5672665
18631,8.560189,4.263944,9.855156,1.7153764
18632,5.42809,3.448128,8.670599,2.1261015
18633,8.31235,3.873005,10.92351,3.4483182
18634,9.099418,4.0212336,8.902169,2.7396572
18635,9.834737,4.081852,9.464207,3.5541675
18636,11.144791,4.506316,9.764796,2.8504217
18637,9.90599,4.8693585,9.242011,4.2793226
18638,5.5208454,3.789696,8.073921,2.8087769
18639,5.2988386,3.4792774,7.6838737,0.36256552
18640,6.4909744,3.9416966,9.147033,3.9419518
18641,9.415838,4.1040754,8.474104,3.0470424
18642,12.723088,4.8124976,11.162593,2.43285
18643,-0.4643948,3.2855434,10.150846,3.438768
18644,8.178854,3.1613684,5.9043674,2.636333
18645,8.966058,3.0943992,5.054125,3.311554
18646,9.255957,4.2642803,8.7451105,4.6481633
18647,10.392691,4.015653,10.484545,2.3668761
18648,7.155708,3.7807465,7.5485125,3.8124883
18649,7.781616,4.292507,6.6753387,3.42523
18650,8.82939,3.9840662,10.562323,2.3863955
18651,6.1282988,4.467167,7.9852977,2.5983279
18652,10.56585,4.3316035,10.138298,3.8919003
18653,9.176034,4.616681,9.002826,2.537056
18654,5.3982134,4.217249,10.78083,2.734868
18655,6.9281464,4.286727,6.640586,4.3778005
18656,6.007529,4.092433,8.849276,2.7192023
18657,10.032896,4.1126637,8.478384,0.6701162
18658,5.211755,4.4120264,5.558842,2.2813783
18659,8.084297,4.229073,10.695039,3.512388
18660,10.641215,3.9297073,10.006545,3.5669281
18661,0.539475,3.5039608,11.283383,3.9671524
18662,8.155506,4.1006327,9.200054,3.167526
18663,9.272125,4.213168,10.63958,2.8771596
18664,7.725744,3.5804446,10.021487,2.3722014
18665,5.295417,3.7834156,9.578007,3.559486
18666,6.0067735,3.996954,11.390273,2.057911
18667,8.094983,4.423757,9.452554,3.437183
18668,5.23262,4.4486885,9.702753,3.0937977
18669,10.195501,4.099551,8.182869,4.3552775
18670,11.799894,2.710599,8.330112,3.748529
18671,5.4263053,4.235607,8.940342,3.21706
18672,8.557315,4.3997602,9.401458,3.8896043
18673,3.5063536,3.4528196,7.910213,3.7587438
18674,5.413038,2.7580204,6.7319174,3.113039
18675,7.3028736,3.8808491,10.848311,2.6269915
18676,7.050258,2.987238,9.336306,2.5279255
18677,5.8061447,3.8585901,10.142854,2.5971565
18678,6.229754,3.5984018,8.491905,4.165681
18679,16.878067,4.297349,10.3153105,3.857546
18680,10.42832,5.1708117,10.871262,3.6671872
18681,11.359121,5.3078265,9.590931,3.6744413
18682,7.8944383,3.591393,8.509481,2.7160563
18683,13.450734,4.7906456,13.190322,2.737942
18684,10.455542,4.3380003,9.135553,3.551663
18685,10.850772,5.8316565,9.323442,2.2247748
18686,9.253774,5.0374265,7.7180605,2.3871965
18687,10.523951,4.3884726,8.172426,3.6116624
18688,8.176411,4.535803,9.009572,3.9528303
18689,10.860768,3.9993978,10.469262,3.506072
18690,12.69722,4.323311,9.352191,4.2924824
18691,13.9602585,4.241465,9.704072,3.5910668
18692,7.000286,4.277359,10.654072,2.875516
18693,5.5007563,3.581537,7.6489124,3.4100573
18694,10.378226,4.759723,11.614346,3.3712075
18695,10.502219,2.577436,8.191731,2.8854547
18696,4.0129547,3.4307234,9.907771,2.0301676
18697,5.086444,4.113609,7.5554934,2.5878077
18698,6.3500485,3.7287266,7.9850745,2.030059
18699,9.605943,3.9267018,9.444154,3.123943
18700,6.880701,3.7049515,7.804086,3.4159515
18701,8.546345,4.312049,8.263145,3.2987692
18702,4.731077,3.4017272,7.078886,3.4278705
18703,8.747247,4.4905744,9.708937,1.8168579
18704,4.4685225,3.9088297,14.09891,1.8641418
18705,9.580587,4.6764717,10.638864,2.936858
18706,9.645832,4.2526383,8.179905,2.7859118
18707,7.757538,3.860265,8.924584,2.963973
18708,4.5635114,3.0003176,7.962398,2.7760334
18709,6.2438965,4.016317,7.1780987,2.075653
18710,10.756178,4.643161,11.379912,3.5969422
18711,8.465783,4.8658895,8.974499,2.1599846
18712,6.6255693,3.9828987,8.513029,2.996407
18713,6.386697,3.20811,8.3051815,3.878776
18714,6.5725555,4.4063444,9.545413,4.0085363
18715,6.8723016,4.0700393,8.831549,3.4346268
18716,6.4265175,3.9982622,8.010347,3.0049477
18717,3.653482,3.4346178,7.3899665,3.5973833
18718,3.803545,3.8186142,7.504215,2.3504276
18719,8.829576,3.771287,8.267312,3.510322
18720,9.876871,4.6279955,9.259952,3.6722713
18721,13.477214,4.3975954,9.113058,4.492485
18722,12.369442,5.655558,11.500562,3.3289526
18723,8.303531,3.9429302,8.062147,3.3875656
18724,5.429444,3.7785375,8.172476,3.774538
18725,8.849845,4.084249,6.8232265,3.2228277
18726,6.2156863,4.224304,9.537214,3.4502966
18727,6.4181595,4.1247606,9.635674,2.7220318
18728,5.3642716,3.4390001,7.5280533,1.0659344
18729,5.135868,3.756714,10.6134205,3.5071988
18730,6.6885195,2.7278519,8.594394,3.154532
18731,8.915464,3.6072588,10.93428,3.9419007
18732,6.866136,3.609086,7.145384,3.6159654
18733,9.57513,4.8989725,10.922038,3.3322158
18734,8.7851095,4.03395,8.212149,2.971209
18735,4.869686,3.6357098,8.735503,2.0983777
18736,3.1302402,3.3321445,6.8583236,2.786406
18737,8.504754,3.7939637,9.027003,2.8317268
18738,8.591691,4.2658777,10.242534,1.9573644
18739,7.266154,3.8779428,10.918705,2.521837
18740,5.683455,3.2031305,9.629356,2.1768045
18741,8.796046,3.2460163,7.5627847,4.059945
18742,8.846794,4.086932,9.79226,3.6938176
18743,3.4562635,3.5719829,7.190828,4.5025635
18744,1.9520324,3.7083907,7.8678923,2.2038748
18745,4.7744746,3.8563168,8.152994,3.7269223
18746,10.4659395,3.9105327,6.862031,3.507505
18747,8.615349,4.1411815,8.34875,1.1534715
18748,7.719482,4.7332273,12.481613,3.483173
18749,9.206298,4.0800614,12.059077,3.1117969
18750,8.659945,4.0946302,10.353296,4.094588
18751,6.7274866,4.208036,8.944425,2.5563066
18752,4.2350197,3.2334585,7.760797,1.783483
18753,6.655256,3.7377782,9.369105,3.8087993
18754,3.8720145,3.4184778,7.6373086,1.8522989
18755,7.1823797,3.9610205,8.907409,1.5639325
18756,7.673677,3.6827803,10.862042,3.8500853
18757,4.8943906,3.3634017,7.2104406,2.6010582
18758,8.881428,3.8384361,9.337788,2.5482948
18759,9.157843,3.7499971,7.1144953,3.7754674
18760,12.06671,3.6083,7.199014,3.1368778
18761,8.366682,4.9624104,10.024442,2.1480665
18762,8.547212,4.8597593,8.985365,3.1244352
18763,12.439764,4.7726436,11.470858,3.6806607
18764,6.371555,3.161828,8.108524,3.073549
18765,8.9344425,3.9260983,7.980489,4.4389133
18766,7.13248,3.074188,6.955101,3.6840298
18767,5.3893824,2.4915478,9.954471,4.4444933
18768,4.3779826,3.6520302,8.611573,3.2528827
18769,6.117973,3.7731042,9.049004,2.1347797
18770,9.268214,3.7174091,7.9683633,4.1020517
18771,10.670177,4.0052853,9.665094,2.6204422
18772,11.193111,4.637637,10.769327,1.9326695
18773,6.911944,3.3933587,8.428619,3.89343
18774,8.647771,3.7058861,9.990457,3.5293446
18775,6.842971,3.639759,8.911958,2.3792377
18776,4.291227,3.9997256,7.3101783,3.0007887
18777,4.4551253,3.4083092,6.250218,2.7649574
18778,3.2333703,3.3061516,5.634931,2.2618809
18779,4.9902925,3.8143506,6.9805684,2.4369216
18780,5.8276863,4.2765145,8.380659,2.5789278
18781,5.137147,4.5051613,8.739156,2.833042
18782,8.272852,4.555302,9.422431,2.7928863
18783,8.086496,3.9043038,8.937575,2.8058045
18784,9.5231,4.0451217,10.270427,2.7105541
18785,6.5136213,3.992278,10.3927355,3.054947
18786,7.7439046,4.59563,9.174373,2.3029435
18787,8.578833,3.2399404,9.266611,3.6332302
18788,8.796765,3.5666406,9.910396,1.470659
18789,8.314993,3.5682929,7.082377,3.3090105
18790,9.108977,3.2601385,9.696791,3.006689
18791,7.261443,2.0032935,3.9119706,3.350432
18792,7.9205127,3.2661207,4.2770615,3.5796645
18793,6.635338,3.5649204,8.773247,1.5643628
18794,9.727068,4.862952,10.789423,2.981001
18795,15.068262,5.569663,11.870935,2.877983
18796,8.092183,3.0131178,6.2718163,2.6446729
18797,7.1971083,3.6090617,7.1827254,3.9176052
18798,5.6825585,3.4588492,6.399867,3.6927538
18799,8.250484,3.7004676,7.645127,3.9644778
18800,6.28788,4.2197094,10.859622,3.1229968
18801,10.839913,3.2832775,7.8672123,3.604154
18802,5.3683386,4.625338,8.15889,2.4522848
18803,6.6201487,3.630522,10.966376,1.7455848
18804,11.907024,3.926302,8.811105,3.4681816
18805,6.205076,3.6439292,7.688144,2.7479837
18806,10.322886,4.1514196,14.985835,2.0449176
18807,8.977244,3.2685208,10.664672,4.028288
18808,7.25049,3.674782,8.073876,4.5065255
18809,6.10029,3.6183178,6.7995276,3.2930326
18810,8.536126,4.7873707,11.540046,3.7760022
18811,3.9311264,3.3457367,8.431652,3.551275
18812,8.221124,4.4189806,8.246401,3.459421
18813,9.352562,4.3862104,7.4798946,4.2989206
18814,4.3600187,4.1869283,8.92085,2.5778086
18815,9.929605,4.360032,10.020114,4.008031
18816,7.536161,4.17524,9.531806,2.7394855
18817,3.9359884,3.8256338,7.8476253,1.6881267
18818,10.298351,3.3363616,7.311983,3.2050595
18819,10.542651,4.516386,10.483353,2.1778538
18820,7.3875117,3.5650818,9.177105,2.6931448
18821,2.4023216,2.8626535,10.927432,2.8009548
18822,8.126309,3.724083,8.245409,3.9730358
18823,7.7664075,4.693937,9.682837,2.6884887
18824,1.2655495,4.034438,9.34992,2.077958
18825,4.605128,3.5158143,5.128192,3.482158
18826,4.1055775,3.5468214,7.729274,3.0179336
18827,8.763068,4.225889,9.439909,3.1846745
18828,8.10164,4.0543065,8.792468,1.9880171
18829,6.885105,4.7807484,10.122625,2.0666733
18830,9.490188,4.626596,10.158895,3.4572556
18831,8.775616,4.366666,8.947724,4.281311
18832,9.027871,4.2878976,7.492777,2.120248
18833,10.80753,4.710498,12.071386,2.745877
18834,8.1419325,4.1646924,7.936098,3.275961
18835,7.781006,4.94346,11.046204,1.3910811
18836,6.4812884,3.7423203,6.390611,2.2423878
18837,12.803181,4.9788785,11.906718,3.0713434
18838,10.470814,4.6901155,10.16209,2.846787
18839,8.007233,4.206259,8.134739,3.9582663
18840,9.581455,4.990021,15.098546,-0.13786024
18841,10.285767,4.476015,9.53327,2.5456371
18842,7.376521,2.1509857,5.8338943,1.74106
18843,7.446669,3.7941835,11.439749,2.0229945
18844,9.110533,4.1815844,10.119513,2.5862617
18845,13.376931,4.3135247,10.158867,3.6076126
18846,8.717552,3.5746858,9.168189,2.7622297
18847,8.884546,4.5056467,8.937921,2.275446
18848,9.398303,4.4766817,10.139476,2.6453424
18849,9.236364,3.6356273,8.498524,4.0430875
18850,8.607848,3.5486736,9.878903,3.285
18851,6.3069363,4.456386,9.376998,3.7810793
18852,8.353495,4.760664,9.178381,4.5719924
18853,8.848976,4.0136094,9.403458,3.8044186
18854,8.79051,4.6393538,9.987508,2.5180223
18855,8.573646,3.930349,6.9135814,3.0571887
18856,10.481639,3.4968958,6.4123836,3.269683
18857,10.016195,4.021789,7.679654,3.2178395
18858,9.910276,3.5622375,7.947898,6.0101533
18859,7.449454,3.6044106,7.8138585,3.2707276
18860,11.781921,4.301675,9.364242,3.2906787
18861,8.349324,4.578549,10.83581,4.172204
18862,8.662381,5.0550084,11.042406,3.3861241
18863,13.927308,4.702232,9.84333,3.6092188
18864,7.6835084,3.5648682,8.906925,3.3612108
18865,15.328754,4.097493,8.256998,2.7868686
18866,14.436422,3.9525635,6.2320433,3.6580515
18867,9.447761,3.8275485,7.343268,2.5358846
18868,5.084222,3.3998709,5.7763224,3.6211932
18869,9.441905,3.9815757,10.530419,2.071679
18870,11.156184,3.0478864,8.857537,3.0894806
18871,10.682067,3.9845316,8.097317,3.0827374
18872,9.315938,3.6085553,8.233787,3.620409
18873,10.248579,4.6980834,7.850549,3.453324
18874,5.933561,3.8966386,8.106508,1.655919
18875,5.0117083,4.188648,9.748181,4.978132
18876,9.476902,4.453355,9.455548,4.448387
18877,12.246674,3.3854768,5.51228,4.089448
18878,9.959323,5.0962386,9.966007,2.9652603
18879,4.242874,3.6022186,8.216785,2.2744665
18880,9.447754,3.9005396,9.066848,2.4855044
18881,8.498644,3.548378,8.3053,2.5274594
18882,11.003317,4.12193,9.597108,3.5958192
18883,11.061813,4.7750187,7.5650997,3.0698442
18884,6.6121945,3.9074657,9.505053,2.453553
18885,5.0183496,3.1842291,5.8219304,2.7305715
18886,6.013709,3.3911493,6.7572093,3.289108
18887,3.413863,4.2742753,10.340782,1.983096
18888,8.4657345,3.9975934,12.148869,1.7223383
18889,11.222549,4.3967037,8.819887,4.2193255
18890,5.5266166,3.750185,7.7639794,2.108635
18891,8.33336,4.731539,9.034353,3.3895872
18892,5.2718625,3.564534,8.04629,2.242943
18893,3.9929585,3.7015216,10.081042,0.9266919
18894,6.455197,3.4292061,7.2987447,3.4495518
18895,6.7576785,3.4962904,8.023272,2.451964
18896,5.1897593,3.6452165,7.800253,2.1473572
18897,12.096083,4.4837847,8.7312765,2.8448532
18898,10.120627,3.7903152,7.551214,2.5882454
18899,7.214489,4.0477214,10.311167,4.136869
18900,6.131777,3.3967776,8.541984,1.73913
18901,4.887646,3.0967135,7.888246,3.1346846
18902,5.31006,4.1524124,9.68636,2.8415701
18903,8.518234,3.187215,5.7255473,1.9565634
18904,3.0943828,3.4099324,1.9486315,4.325816
18905,8.429255,3.878516,4.6175427,4.700239
18906,12.153632,5.165245,7.5098157,3.7317915
18907,5.665736,3.0822477,3.5818646,2.216951
18908,6.0962973,3.20389,6.174349,2.3706093
18909,1.8707566,3.3373835,9.138756,3.4939084
18910,9.601924,4.4989576,6.5139604,2.1880405
18911,10.261405,4.3821645,7.077234,3.5256605
18912,6.0657415,3.8233976,9.703671,3.2681656
18913,5.751037,4.3825445,10.030549,1.5936005
18914,7.0289397,4.5557675,12.0785265,4.2391043
18915,7.563254,3.226877,7.570365,5.2089443
18916,6.740304,4.6635456,9.88362,2.9145715
18917,12.653974,3.7030418,10.208416,3.4080195
18918,8.464445,3.999908,10.733907,3.113383
18919,7.9294753,5.0515766,8.836458,2.4230645
18920,6.520031,4.2528067,7.4062233,2.3942838
18921,7.7374215,4.963796,7.8564935,1.7807316
18922,9.232155,4.6259227,10.187914,3.2033782
18923,4.7806187,3.50736,8.704948,2.496833
18924,8.768172,3.942965,9.829396,2.5770595
18925,10.935964,4.863886,9.04273,2.7745705
18926,7.7222466,4.263523,10.473067,3.020398
18927,11.345121,4.7907763,9.875407,3.3967633
18928,4.608718,3.835231,8.8354845,2.110707
18929,12.666608,4.633325,10.9242325,2.754632
18930,7.4514465,4.537592,10.239841,3.257159
18931,9.728041,4.745193,9.560615,3.330377
18932,7.5917487,4.578528,10.894248,3.5963233
18933,4.2758827,3.5268304,8.479919,2.5818906
18934,6.969268,2.986336,9.159577,2.1226249
18935,10.379965,4.185591,10.048353,3.072508
18936,10.228456,3.9893794,8.141181,3.5702791
18937,10.832827,3.9964714,9.938031,3.3829231
18938,3.9551148,3.7584376,9.385733,4.0734024
18939,3.490803,3.925026,8.631961,3.5727162
18940,3.7192218,3.9986897,9.51165,1.559526
18941,5.843738,3.6031508,7.4092326,1.7128416
18942,5.5031085,3.9438381,4.7579765,2.7296906
18943,6.725836,4.2465835,8.071083,2.352754
18944,8.627228,4.8946605,9.589355,2.5666332
18945,8.837552,3.7502215,6.6050844,1.830792
18946,10.93523,4.807728,6.7450075,3.6308546
18947,5.6555753,3.931991,9.73077,2.453239
18948,7.8423133,4.654892,11.632003,2.2556772
18949,8.97906,3.1728578,9.604232,3.2818317
18950,7.041733,3.5958776,6.7972207,3.003429
18951,7.7397814,3.9384542,9.008638,2.3889122
18952,4.892252,3.8866467,7.488623,3.5216763
18953,8.243654,3.2482157,10.680021,3.5368605
18954,8.899835,3.715867,7.9460583,3.1961293
18955,10.081639,4.2151003,9.853616,3.4784555
18956,7.2775087,3.2158172,8.846874,1.2219028
18957,8.326181,4.588311,11.517031,1.742276
18958,9.988228,4.4112067,8.713968,3.1617115
18959,8.784591,2.2902632,6.572314,4.1546097
18960,4.1319118,3.953887,7.9318886,2.1407197
18961,4.369422,4.25904,10.846735,2.0840173
18962,10.905726,4.652709,11.932509,1.9781348
18963,9.238011,3.3913321,8.724605,3.0374634
18964,14.301852,4.795934,12.993357,3.0001874
18965,4.5982323,3.5927517,5.860272,2.851221
18966,6.806618,2.9761646,8.8929405,3.8875246
18967,8.2537155,3.0839999,8.8975315,2.9640746
18968,7.956623,3.0116932,7.3570848,2.711752
18969,10.201365,4.4478693,9.580912,3.8580031
18970,8.940211,4.31384,8.528008,3.2681131
18971,7.646167,3.204726,8.018406,2.1847467
18972,6.0919204,4.7094603,9.195473,3.6170287
18973,10.027834,4.181992,11.069628,4.557503
18974,11.607048,3.5868042,7.4067416,3.196033
18975,3.3281305,3.536243,9.180859,3.334774
18976,8.784353,3.702146,8.355597,2.6828907
18977,8.427774,4.3839664,8.527509,3.7470777
18978,7.356759,4.023156,8.717215,2.040588
18979,6.5736904,3.712248,9.587023,2.777737
18980,13.301894,5.116689,13.228089,1.0679052
18981,8.693252,4.3299026,7.725642,2.7667875
18982,10.001576,4.3643465,9.595701,2.9431973
18983,8.191906,3.0292108,8.903514,3.2415159
18984,11.441447,4.746134,10.330045,2.9204218
18985,8.743031,4.374137,9.957812,3.2853646
18986,2.8905332,3.2390199,6.6940756,2.6111033
18987,9.874568,3.293101,7.2562957,3.5035355
18988,2.1675467,3.2945237,8.043814,1.8306637
18989,7.1377935,3.6774745,10.303407,3.8708332
18990,12.873029,3.7692137,6.9223466,3.2699625
18991,8.227535,4.30599,8.804232,3.9909737
18992,9.944916,4.4293675,6.133368,2.9070399
18993,6.6487617,3.816719,9.59495,2.8508856
18994,13.2064705,4.130045,8.652188,3.3664496
18995,2.0641315,3.5877411,6.3946576,4.151815
18996,5.6975794,3.624122,6.567927,3.9083092
18997,9.45766,4.358512,7.574854,4.241465
18998,7.5366516,3.8378913,5.390502,3.6192296
18999,5.71081,4.502174,6.5194473,2.937884
19000,11.491267,4.8786173,10.8116045,2.282556
19001,6.1155,3.7856052,8.481519,2.396424
19002,10.370057,3.5394251,9.65737,3.1434135
19003,13.47654,3.8937461,9.265658,2.3770716
19004,3.7568514,3.610757,7.094691,4.036545
19005,9.599068,4.783511,10.255266,3.2230985
19006,8.106466,4.206687,5.7272,3.3156915
19007,4.50495,3.3143265,7.2234297,3.8557875
19008,8.372955,3.6679344,5.6118913,3.6612675
19009,3.1292412,2.9359374,7.2166433,3.3468122
19010,8.31687,4.205123,9.507387,2.5931454
19011,0.59821624,2.9291499,7.8169966,1.7710778
19012,3.75733,3.9576325,10.523301,2.2723289
19013,4.691151,4.011754,8.84786,2.217855
19014,11.603685,4.319012,9.4623995,3.429379
19015,12.439673,4.746848,10.194044,3.0606143
19016,9.568443,4.464962,9.807754,3.3362267
19017,7.4520755,4.463228,9.833183,2.9490829
19018,3.182482,5.1927094,7.205094,4.26703
19019,8.864824,4.3034,9.5710535,2.3236692
19020,11.427404,5.1130123,10.227532,3.2897942
19021,12.843599,3.7713647,10.535993,3.96018
19022,9.6750965,3.8223646,7.1095843,2.2267478
19023,6.266336,3.8912911,12.048716,4.441017
19024,7.7653236,4.523102,9.364386,3.666554
19025,8.089773,4.2613826,9.684664,3.0146062
19026,4.6652074,3.5213912,10.98481,2.709766
19027,5.0547233,4.254734,9.000434,2.9673223
19028,11.516171,4.822127,10.068277,4.306368
19029,5.74602,3.7519147,9.310052,2.5626764
19030,8.623608,4.287941,9.310835,3.7362862
19031,8.482313,4.0465803,9.848739,4.6654024
19032,5.714666,3.2298565,7.024389,2.3372734
19033,8.481174,4.754723,11.671898,3.4716885
19034,8.576894,3.9859173,8.269318,2.428088
19035,7.173599,4.1581974,9.110963,2.9863539
19036,5.4960885,4.4813614,9.759531,3.9419298
19037,8.593695,3.5984554,11.547794,3.5923777
19038,7.3999133,4.1756816,6.401814,2.7067597
19039,9.884927,4.225526,9.53751,3.2297242
19040,9.778439,4.143088,11.271022,4.1447644
19041,9.738908,4.7851253,8.954695,4.025124
19042,7.371755,4.0212936,8.817951,2.6681442
19043,7.139413,3.389986,6.9774694,3.090372
19044,13.914959,4.7616982,10.23198,3.5260103
19045,10.906438,3.9600363,9.427512,2.6821346
19046,14.322324,5.646682,9.984609,3.144806
19047,5.992804,3.6960933,8.518344,2.8069978
19048,6.8052435,5.3009357,8.405674,1.8500209
19049,6.8532877,4.3513174,11.391304,3.2729645
19050,8.956676,4.2106047,9.618477,2.607288
19051,8.730934,5.3726454,11.62183,3.4380405
19052,11.885514,4.0055428,6.791665,3.0481944
19053,10.526072,3.2851946,9.570124,2.1140332
19054,9.386021,4.5848813,13.059599,4.226066
19055,11.465001,3.7810543,6.9775667,5.248027
19056,5.504826,2.9620843,6.3489885,4.2765694
19057,8.372018,2.4524834,8.112349,3.8365211
19058,2.84781,2.9708576,8.312511,3.3819327
19059,4.4909706,3.837599,8.922819,4.7435675
19060,3.382956,4.946326,7.283349,2.8995223
19061,11.255919,3.8714252,9.9167795,1.6386082
19062,7.066115,4.083909,8.609454,3.111677
19063,9.143732,4.630443,10.274822,3.6510408
19064,9.261902,4.908673,8.68423,4.113228
19065,8.04304,4.4453754,8.281238,3.1172564
19066,6.4969444,3.772671,8.477411,3.7018132
19067,5.744223,4.047217,10.532912,3.4847012
19068,12.134388,3.9590898,8.2574625,3.2064953
19069,6.724835,4.4280033,7.6143074,2.7209144
19070,7.8024383,3.2677817,8.85955,4.2146835
19071,2.9122477,3.7166207,11.193458,2.122209
19072,4.487071,3.391179,7.6114097,2.8073556
19073,6.4455314,3.975585,10.29677,3.7457094
19074,7.30975,3.6945202,8.315977,2.3167295
19075,8.9338,3.8345373,9.708988,3.3473988
19076,12.47373,4.5946083,10.977161,2.902681
19077,10.878504,3.937877,9.755878,2.8122454
19078,5.1277165,3.055321,7.456868,1.9921505
19079,8.098459,3.9121003,8.052744,3.196254
19080,13.059442,4.397601,10.047887,3.9565158
19081,8.130297,3.5949352,8.967711,3.5020072
19082,0.70690495,3.8201363,9.411253,3.2651072
19083,1.8802811,3.6583211,7.408559,3.3984232
19084,13.600068,4.312052,10.353711,3.0933714
19085,8.193573,3.8876796,10.54426,2.1008859
19086,4.483762,3.273057,8.859313,3.8269932
19087,8.266239,4.342874,9.5479145,3.0270224
19088,9.598892,4.236458,7.600463,2.7311685
19089,9.176578,4.4953966,10.08675,3.873506
19090,6.4054193,2.9394138,3.4594996,2.4314995
19091,12.859089,3.3276398,6.1120143,3.3170574
19092,7.8676577,4.159628,10.896157,3.0244994
19093,8.34325,4.2124057,7.326226,2.6006842
19094,7.8985066,3.8646963,9.121354,2.835206
19095,3.5416965,3.4950364,8.070265,2.3291621
19096,10.239689,4.0708475,9.727052,2.6405106
19097,10.15853,4.5908437,13.069354,2.738552
19098,12.112215,4.053955,9.683624,3.5321836
19099,9.276766,4.051324,9.317188,3.9962995
19100,11.604444,4.5271206,10.930539,2.5816844
19101,10.873856,4.617929,9.949963,2.9152958
19102,7.9907293,4.856086,7.660052,3.31698
19103,6.2238913,3.946137,7.7653475,3.1222382
19104,11.09613,4.962982,6.788103,3.99028
19105,9.743286,3.9193757,8.5411415,3.0820878
19106,9.714945,4.406413,12.125936,3.3116665
19107,7.606147,3.992681,7.630003,2.2219234
19108,9.439326,3.4379814,6.9210405,5.1307497
19109,5.346101,2.803591,10.223964,2.02672
19110,7.505074,4.197281,9.248759,5.4428287
19111,7.875263,3.6153708,7.3450375,3.2475486
19112,8.190461,3.7768552,9.729988,3.6914182
19113,7.6801896,3.85701,7.6854,3.6469648
19114,6.861548,4.206998,8.407446,2.204867
19115,11.242241,4.5787916,12.934942,3.3653305
19116,5.805246,4.4496517,7.9315987,2.7135437
19117,7.949978,4.6009583,9.895454,3.1574295
19118,7.2016883,3.652776,8.3604965,3.2405422
19119,7.692812,3.4592886,9.166422,2.6500373
19120,2.776023,2.5496383,9.419191,3.437146
19121,9.718379,4.4355993,8.930691,3.478366
19122,5.6854463,2.9887474,8.606237,2.9090261
19123,9.234313,4.2801676,7.268241,2.7769835
19124,8.575366,4.616759,10.923661,2.074178
19125,10.281657,5.315481,9.104626,3.2810497
19126,7.908293,4.8933306,7.9857497,2.5266285
19127,9.922368,4.395231,8.168044,3.3323436
19128,8.742984,3.4769263,8.193674,3.4892693
19129,6.5787973,3.1377237,5.819542,2.7043328
19130,7.025263,3.403773,6.6416497,3.3967638
19131,8.282402,3.875207,8.246878,2.9341226
19132,11.4131,4.1865454,8.156921,3.7353806
19133,6.892978,3.9419734,9.346262,2.7563107
19134,11.766089,4.268776,10.483873,2.5513475
19135,8.666786,3.1266017,10.8422365,1.3646313
19136,11.683509,3.9890306,7.8180995,3.5321875
19137,8.319351,3.953852,8.074598,2.6492884
19138,5.510851,3.748061,8.323309,2.6649802
19139,10.38963,3.9494777,9.131502,0.08814806
19140,5.895913,4.049736,7.694661,3.4862354
19141,6.5501375,4.1514244,10.684547,2.356589
19142,14.300701,4.623662,9.054678,3.8191545
19143,10.883107,3.7543702,10.573297,4.0553584
19144,8.186943,3.6813908,8.997028,4.1594353
19145,5.7047205,3.9720955,9.703666,2.5958858
19146,7.3565483,4.197896,9.3757515,3.565023
19147,10.220492,3.6494832,8.220114,3.8162916
19148,6.7014446,4.1514907,8.991226,3.6041062
19149,10.663851,4.6717978,10.930568,1.9644008
19150,9.023833,4.4331875,8.788339,3.1030877
19151,4.429703,4.3526154,9.635185,3.4220695
19152,8.7171955,4.0419893,12.359995,2.5307384
19153,6.6627855,3.4113514,9.845741,3.3005965
19154,10.429607,3.7146785,10.119276,2.382579
19155,11.593158,3.2463763,9.1393,3.388165
19156,12.750831,5.121244,9.239661,4.1833344
19157,10.679035,3.1648476,5.953554,3.090927
19158,9.15687,3.8061795,8.21007,3.8780253
19159,4.4583597,3.3417745,9.353433,1.7894669
19160,2.4670625,3.6262352,8.100021,3.0061657
19161,6.432295,4.82291,8.126687,3.3014073
19162,8.29034,3.7076485,8.721579,3.2516387
19163,12.758785,4.1678495,9.288142,4.462289
19164,7.016459,4.0943747,8.281483,2.7495248
19165,9.390454,4.4031744,9.656146,2.6713262
19166,6.8158035,4.348968,7.7500806,3.0418549
19167,7.8605275,2.5732718,9.01587,2.2761793
19168,8.022272,3.1471696,8.309689,5.4562774
19169,9.30017,4.600345,8.069685,3.7046845
19170,7.6152377,4.0861216,7.2003756,3.285753
19171,9.864591,4.370526,8.746186,3.846523
19172,6.2991343,4.315674,8.71053,4.2401657
